# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
0.92   21.47   1.26   9.91   1.15   5.40   0.54   21.53   1.26
2.76   29.64   2.47   11.51   1.40   4.26   0.43   30.50   2.43
4.59   38.39   1.57   9.94   1.08   2.42   0.25   41.76   1.64
6.43   41.33   2.83   9.81   2.17   0.93   0.10   46.66   2.90
8.27   44.52   6.61   5.72   4.15   0.22   0.02   48.81   6.63
