# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
0.65   1.20   0.28   14.32   1.34   3.09   0.33   3.78   1.66
1.94   11.57   3.66   14.98   2.53   2.11   0.22   16.33   3.43
3.24   23.19   3.67   17.20   2.89   1.12   0.12   31.23   3.42
4.53   30.46   4.58   15.68   4.55   0.50   0.05   41.77   5.07
5.82   36.60   6.84   13.84   8.54   0.12   0.01   48.03   8.08
