# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
0.58   20.27   1.85   10.36   1.07   6.05   0.61   20.48   1.84
1.75   29.77   1.06   9.85   0.92   4.71   0.47   30.66   1.11
2.92   36.08   1.06   9.61   0.86   2.97   0.30   38.11   1.07
4.09   40.92   1.46   10.13   1.12   1.48   0.15   44.61   1.58
5.25   44.05   3.54   9.82   3.71   0.29   0.03   49.70   3.65
