# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
0.29   24.34   4.73   20.16   3.41   2.70   0.28   27.79   4.42
0.88   36.74   8.13   16.36   9.72   1.74   0.18   40.87   7.47
1.47   49.29   3.77   7.46   2.58   1.38   0.14   51.75   3.77
2.06   50.61   2.41   5.47   2.08   1.07   0.11   52.21   2.47
2.65   48.63   2.26   5.75   1.59   0.80   0.08   50.34   2.33
3.24   44.86   2.94   5.94   2.24   0.33   0.03   48.81   3.49
