# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
0.47   20.34   1.31   8.28   0.95   5.23   0.54   20.38   1.30
1.41   26.84   1.36   9.12   0.91   4.56   0.47   27.11   1.36
2.35   33.87   1.01   8.49   1.30   3.96   0.40   34.75   1.03
3.29   38.66   0.57   7.48   1.36   2.74   0.28   40.70   0.63
4.23   40.87   0.68   7.50   0.85   1.15   0.12   44.42   0.88
5.18   41.20   1.74   8.76   1.10   0.25   0.03   45.43   2.41
