# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
0.61   31.62   2.20   13.82   1.39   6.11   0.62   32.24   2.18
1.83   46.42   1.65   12.47   1.48   4.45   0.46   47.92   1.64
3.04   58.06   2.07   11.74   1.46   2.63   0.27   60.26   2.04
4.26   64.85   2.50   11.71   2.27   1.28   0.14   67.87   2.47
5.48   69.98   3.86   12.77   3.52   0.57   0.06   74.06   3.82
6.69   72.98   5.62   12.47   5.07   0.12   0.01   78.80   5.74
