# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
0.82   39.37   8.04   7.13   2.47   2.36   0.37   39.45   8.03
2.45   60.48   5.14   6.20   2.72   3.40   0.40   60.64   5.13
4.09   68.42   4.53   6.05   2.92   3.28   0.37   68.66   4.51
5.72   70.00   4.46   6.36   2.77   3.13   0.34   70.33   4.44
7.36   70.42   3.88   4.93   2.06   2.51   0.27   70.86   3.86
9.00   70.20   3.01   4.38   1.76   1.43   0.16   70.74   3.00
10.63   68.81   5.57   4.30   1.32   0.66   0.08   69.48   5.53
