# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
0.45   16.92   1.52   9.59   0.99   6.04   0.63   16.97   1.51
1.34   27.18   1.25   11.07   1.01   5.16   0.53   27.51   1.25
2.24   35.98   1.30   10.05   0.99   4.02   0.41   37.21   1.31
3.14   43.19   1.14   9.77   1.01   2.76   0.28   45.93   1.17
4.03   45.93   1.78   9.08   1.24   1.45   0.16   49.93   1.87
4.93   48.92   2.93   6.85   3.34   0.44   0.05   52.66   3.12
