# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
0.29   16.16   1.67   7.28   1.35   6.91   0.70   16.22   1.66
0.88   21.77   2.60   8.61   1.53   6.39   0.65   22.22   2.56
1.47   26.76   1.62   8.88   1.22   4.03   0.41   28.23   1.59
2.06   31.52   1.43   9.06   0.94   1.87   0.19   34.50   1.47
2.64   34.27   2.66   9.60   1.77   0.70   0.07   38.88   2.71
3.23   38.83   6.21   11.91   4.24   0.16   0.02   43.99   5.88
