# rad_kpc vrot_km/s evrot vdisp_km/s evdisp sigmagas_msun/pc2 esigma vcirc_km/s evcirc
1.88   69.46   6.18   5.74   3.34   3.87   0.50   69.52   6.17
3.14   79.87   3.65   6.91   2.68   4.63   0.50   80.00   3.64
4.39   86.35   2.85   7.84   1.68   4.21   0.44   86.57   2.85
5.65   85.47   3.56   6.87   2.48   3.49   0.38   85.83   3.55
6.90   82.96   3.43   6.07   2.54   2.67   0.28   83.50   3.42
8.16   85.00   2.44   4.80   1.94   1.62   0.18   85.67   2.43
9.42   87.81   3.19   5.93   0.92   0.94   0.11   88.55   3.18
10.67   87.89   5.84   4.91   0.97   0.50   0.06   88.67   5.80
